ride_id,train_name,station,destination_station,departure_time_origin,day_of_week,hour_of_day,delay_at_dest,time_hour,time,temp_celsius,humidity,wind_speed,weather,rain_amount,snow_amount
-1057492321374091038-2502061731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-06 17:31:00,3,17,3,2025-02-06 17:00:00,2025-02-06 17:00:00,5.71,84.0,2.57,broken clouds,0.0,0.0
-1057492321374091038-2502061731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-06 18:46:00,3,18,10,2025-02-06 18:00:00,2025-02-06 18:00:00,4.3,79.0,5.14,overcast clouds,0.0,0.0
-1057492321374091038-2502061731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-06 18:46:00,3,18,3,2025-02-06 18:00:00,2025-02-06 18:00:00,4.3,79.0,5.14,overcast clouds,0.0,0.0
-1057492321374091038-2502061731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-06 18:57:00,3,18,3,2025-02-06 18:00:00,2025-02-06 18:00:00,4.43,78.0,5.66,overcast clouds,0.0,0.0
-1057492321374091038-2502071731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-07 17:31:00,4,17,10,2025-02-07 17:00:00,2025-02-07 17:00:00,4.89,68.0,4.63,overcast clouds,0.0,0.0
-1057492321374091038-2502071731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-07 17:31:00,4,17,14,2025-02-07 17:00:00,2025-02-07 17:00:00,4.89,68.0,4.63,overcast clouds,0.0,0.0
-1057492321374091038-2502071731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-07 17:31:00,4,17,7,2025-02-07 17:00:00,2025-02-07 17:00:00,4.89,68.0,4.63,overcast clouds,0.0,0.0
-1057492321374091038-2502071731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-07 18:46:00,4,18,14,2025-02-07 18:00:00,2025-02-07 18:00:00,4.3,70.0,4.12,broken clouds,0.0,0.0
-1057492321374091038-2502071731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-07 18:46:00,4,18,7,2025-02-07 18:00:00,2025-02-07 18:00:00,4.3,70.0,4.12,broken clouds,0.0,0.0
-1057492321374091038-2502071731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-07 18:57:00,4,18,7,2025-02-07 18:00:00,2025-02-07 18:00:00,4.5,69.0,4.12,broken clouds,0.0,0.0
-1057492321374091038-2502091731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-09 17:31:00,6,17,1,2025-02-09 17:00:00,2025-02-09 17:00:00,5.62,78.0,1.54,light rain,0.15,0.0
-1057492321374091038-2502091731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-09 17:31:00,6,17,1,2025-02-09 17:00:00,2025-02-09 17:00:00,5.62,78.0,1.54,light rain,0.15,0.0
-1057492321374091038-2502091731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-09 17:31:00,6,17,0,2025-02-09 17:00:00,2025-02-09 17:00:00,5.62,78.0,1.54,light rain,0.15,0.0
-1057492321374091038-2502091731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-09 18:46:00,6,18,1,2025-02-09 18:00:00,2025-02-09 18:00:00,4.53,78.0,2.06,light rain,0.12,0.0
-1057492321374091038-2502091731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-09 18:46:00,6,18,0,2025-02-09 18:00:00,2025-02-09 18:00:00,4.53,78.0,2.06,light rain,0.12,0.0
-1057492321374091038-2502091731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-09 18:57:00,6,18,0,2025-02-09 18:00:00,2025-02-09 18:00:00,4.76,78.0,3.09,light rain,0.27,0.0
-1057492321374091038-2502101731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-10 17:31:00,0,17,5,2025-02-10 17:00:00,2025-02-10 17:00:00,5.17,74.0,3.6,light intensity shower rain,1.89,0.0
-1057492321374091038-2502101731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-10 17:31:00,0,17,10,2025-02-10 17:00:00,2025-02-10 17:00:00,5.17,74.0,3.6,light intensity shower rain,1.89,0.0
-1057492321374091038-2502101731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-10 17:31:00,0,17,2,2025-02-10 17:00:00,2025-02-10 17:00:00,5.17,74.0,3.6,light intensity shower rain,1.89,0.0
-1057492321374091038-2502101731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-10 18:46:00,0,18,10,2025-02-10 18:00:00,2025-02-10 18:00:00,6.4,74.0,2.68,light rain,0.32,0.0
-1057492321374091038-2502101731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-10 18:46:00,0,18,2,2025-02-10 18:00:00,2025-02-10 18:00:00,6.4,74.0,2.68,light rain,0.32,0.0
-1057492321374091038-2502101731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-10 18:57:00,0,18,2,2025-02-10 18:00:00,2025-02-10 18:00:00,6.26,75.0,4.12,light rain,0.49,0.0
-1057492321374091038-2502111731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-11 17:31:00,1,17,5,2025-02-11 17:00:00,2025-02-11 17:00:00,5.32,79.0,2.57,broken clouds,0.0,0.0
-1057492321374091038-2502111731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-11 17:31:00,1,17,10,2025-02-11 17:00:00,2025-02-11 17:00:00,5.32,79.0,2.57,broken clouds,0.0,0.0
-1057492321374091038-2502111731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-11 17:31:00,1,17,11,2025-02-11 17:00:00,2025-02-11 17:00:00,5.32,79.0,2.57,broken clouds,0.0,0.0
-1057492321374091038-2502111731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-11 18:46:00,1,18,10,2025-02-11 18:00:00,2025-02-11 18:00:00,6.69,87.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2502111731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-11 18:46:00,1,18,11,2025-02-11 18:00:00,2025-02-11 18:00:00,6.69,87.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2502111731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-11 18:57:00,1,18,11,2025-02-11 18:00:00,2025-02-11 18:00:00,6.92,84.0,3.6,overcast clouds,0.0,0.0
-1057492321374091038-2502121731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-12 17:31:00,2,17,3,2025-02-12 17:00:00,2025-02-12 17:00:00,6.5,69.0,2.57,overcast clouds,0.0,0.0
-1057492321374091038-2502121731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-12 17:31:00,2,17,3,2025-02-12 17:00:00,2025-02-12 17:00:00,6.5,69.0,2.57,overcast clouds,0.0,0.0
-1057492321374091038-2502121731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-12 17:31:00,2,17,7,2025-02-12 17:00:00,2025-02-12 17:00:00,6.5,69.0,2.57,overcast clouds,0.0,0.0
-1057492321374091038-2502121731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-12 18:46:00,2,18,3,2025-02-12 18:00:00,2025-02-12 18:00:00,6.38,83.0,1.79,broken clouds,0.0,0.0
-1057492321374091038-2502121731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-12 18:46:00,2,18,7,2025-02-12 18:00:00,2025-02-12 18:00:00,6.38,83.0,1.79,broken clouds,0.0,0.0
-1057492321374091038-2502121731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-12 18:57:00,2,18,7,2025-02-12 18:00:00,2025-02-12 18:00:00,6.53,85.0,2.57,light rain,0.26,0.0
-1057492321374091038-2502131731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-13 17:31:00,3,17,10,2025-02-13 17:00:00,2025-02-13 17:00:00,-0.02,85.0,3.6,mist,0.0,0.0
-1057492321374091038-2502131731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-13 17:31:00,3,17,10,2025-02-13 17:00:00,2025-02-13 17:00:00,-0.02,85.0,3.6,mist,0.0,0.0
-1057492321374091038-2502131731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-13 17:31:00,3,17,1,2025-02-13 17:00:00,2025-02-13 17:00:00,-0.02,85.0,3.6,mist,0.0,0.0
-1057492321374091038-2502131731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-13 18:46:00,3,18,10,2025-02-13 18:00:00,2025-02-13 18:00:00,2.76,86.0,3.6,light rain,0.1,0.0
-1057492321374091038-2502131731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-13 18:46:00,3,18,1,2025-02-13 18:00:00,2025-02-13 18:00:00,2.76,86.0,3.6,light rain,0.1,0.0
-1057492321374091038-2502131731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-13 18:57:00,3,18,1,2025-02-13 18:00:00,2025-02-13 18:00:00,3.01,86.0,4.63,overcast clouds,0.0,0.0
-1057492321374091038-2502141731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-14 17:31:00,4,17,7,2025-02-14 17:00:00,2025-02-14 17:00:00,2.44,84.0,1.54,overcast clouds,0.0,0.0
-1057492321374091038-2502141731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-14 17:31:00,4,17,14,2025-02-14 17:00:00,2025-02-14 17:00:00,2.44,84.0,1.54,overcast clouds,0.0,0.0
-1057492321374091038-2502141731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-14 17:31:00,4,17,17,2025-02-14 17:00:00,2025-02-14 17:00:00,2.44,84.0,1.54,overcast clouds,0.0,0.0
-1057492321374091038-2502141731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-14 18:46:00,4,18,14,2025-02-14 18:00:00,2025-02-14 18:00:00,2.21,75.0,2.24,broken clouds,0.0,0.0
-1057492321374091038-2502141731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-14 18:46:00,4,18,17,2025-02-14 18:00:00,2025-02-14 18:00:00,2.21,75.0,2.24,broken clouds,0.0,0.0
-1057492321374091038-2502141731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-14 18:57:00,4,18,17,2025-02-14 18:00:00,2025-02-14 18:00:00,2.25,74.0,3.09,broken clouds,0.0,0.0
-1057492321374091038-2502161731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-16 17:31:00,6,17,70,2025-02-16 17:00:00,2025-02-16 17:00:00,4.3,52.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2502161731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-16 17:31:00,6,17,70,2025-02-16 17:00:00,2025-02-16 17:00:00,4.3,52.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2502161731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-16 17:31:00,6,17,37,2025-02-16 17:00:00,2025-02-16 17:00:00,4.3,52.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2502161731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-16 18:46:00,6,18,70,2025-02-16 18:00:00,2025-02-16 18:00:00,1.59,65.0,1.34,broken clouds,0.0,0.0
-1057492321374091038-2502161731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-16 18:46:00,6,18,37,2025-02-16 18:00:00,2025-02-16 18:00:00,1.59,65.0,1.34,broken clouds,0.0,0.0
-1057492321374091038-2502161731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-16 18:57:00,6,18,37,2025-02-16 18:00:00,2025-02-16 18:00:00,1.72,69.0,1.54,clear sky,0.0,0.0
-1057492321374091038-2502171731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-17 17:31:00,0,17,1,2025-02-17 17:00:00,2025-02-17 17:00:00,3.24,50.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2502171731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-17 17:31:00,0,17,1,2025-02-17 17:00:00,2025-02-17 17:00:00,3.24,50.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2502171731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-17 17:31:00,0,17,4,2025-02-17 17:00:00,2025-02-17 17:00:00,3.24,50.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2502171731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-17 18:46:00,0,18,1,2025-02-17 18:00:00,2025-02-17 18:00:00,1.68,58.0,1.79,clear sky,0.0,0.0
-1057492321374091038-2502171731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-17 18:46:00,0,18,4,2025-02-17 18:00:00,2025-02-17 18:00:00,1.68,58.0,1.79,clear sky,0.0,0.0
-1057492321374091038-2502171731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-17 18:57:00,0,18,4,2025-02-17 18:00:00,2025-02-17 18:00:00,2.05,57.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2502181731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-18 17:31:00,1,17,2,2025-02-18 17:00:00,2025-02-18 17:00:00,3.73,41.0,3.6,clear sky,0.0,0.0
-1057492321374091038-2502181731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-18 17:31:00,1,17,2,2025-02-18 17:00:00,2025-02-18 17:00:00,3.73,41.0,3.6,clear sky,0.0,0.0
-1057492321374091038-2502181731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-18 17:31:00,1,17,6,2025-02-18 17:00:00,2025-02-18 17:00:00,3.73,41.0,3.6,clear sky,0.0,0.0
-1057492321374091038-2502181731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-18 18:46:00,1,18,2,2025-02-18 18:00:00,2025-02-18 18:00:00,1.87,56.0,4.02,clear sky,0.0,0.0
-1057492321374091038-2502181731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-18 18:46:00,1,18,6,2025-02-18 18:00:00,2025-02-18 18:00:00,1.87,56.0,4.02,clear sky,0.0,0.0
-1057492321374091038-2502181731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-18 18:57:00,1,18,6,2025-02-18 18:00:00,2025-02-18 18:00:00,2.09,54.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2502191731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-19 17:31:00,2,17,8,2025-02-19 17:00:00,2025-02-19 17:00:00,5.01,40.0,5.66,clear sky,0.0,0.0
-1057492321374091038-2502191731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-19 17:31:00,2,17,10,2025-02-19 17:00:00,2025-02-19 17:00:00,5.01,40.0,5.66,clear sky,0.0,0.0
-1057492321374091038-2502191731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-19 17:31:00,2,17,6,2025-02-19 17:00:00,2025-02-19 17:00:00,5.01,40.0,5.66,clear sky,0.0,0.0
-1057492321374091038-2502191731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-19 18:46:00,2,18,10,2025-02-19 18:00:00,2025-02-19 18:00:00,2.52,53.0,2.24,overcast clouds,0.0,0.0
-1057492321374091038-2502191731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-19 18:46:00,2,18,6,2025-02-19 18:00:00,2025-02-19 18:00:00,2.52,53.0,2.24,overcast clouds,0.0,0.0
-1057492321374091038-2502191731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-19 18:57:00,2,18,6,2025-02-19 18:00:00,2025-02-19 18:00:00,2.85,51.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2502201731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-20 17:31:00,3,17,4,2025-02-20 17:00:00,2025-02-20 17:00:00,11.13,62.0,3.6,broken clouds,0.0,0.0
-1057492321374091038-2502201731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-20 17:31:00,3,17,10,2025-02-20 17:00:00,2025-02-20 17:00:00,11.13,62.0,3.6,broken clouds,0.0,0.0
-1057492321374091038-2502201731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-20 17:31:00,3,17,2,2025-02-20 17:00:00,2025-02-20 17:00:00,11.13,62.0,3.6,broken clouds,0.0,0.0
-1057492321374091038-2502201731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-20 18:46:00,3,18,10,2025-02-20 18:00:00,2025-02-20 18:00:00,5.65,73.0,0.0,overcast clouds,0.0,0.0
-1057492321374091038-2502201731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-20 18:46:00,3,18,2,2025-02-20 18:00:00,2025-02-20 18:00:00,5.65,73.0,0.0,overcast clouds,0.0,0.0
-1057492321374091038-2502201731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-20 18:57:00,3,18,2,2025-02-20 18:00:00,2025-02-20 18:00:00,5.88,73.0,0.51,overcast clouds,0.0,0.0
-1057492321374091038-2502211731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-21 17:31:00,4,17,8,2025-02-21 17:00:00,2025-02-21 17:00:00,15.83,67.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2502211731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-21 17:31:00,4,17,12,2025-02-21 17:00:00,2025-02-21 17:00:00,15.83,67.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2502211731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-21 17:31:00,4,17,5,2025-02-21 17:00:00,2025-02-21 17:00:00,15.83,67.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2502211731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-21 18:46:00,4,18,12,2025-02-21 18:00:00,2025-02-21 18:00:00,11.86,79.0,0.89,clear sky,0.0,0.0
-1057492321374091038-2502211731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-21 18:46:00,4,18,5,2025-02-21 18:00:00,2025-02-21 18:00:00,11.86,79.0,0.89,clear sky,0.0,0.0
-1057492321374091038-2502211731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-21 18:57:00,4,18,5,2025-02-21 18:00:00,2025-02-21 18:00:00,12.03,80.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2502231728,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-23 17:28:00,6,17,1,2025-02-23 17:00:00,2025-02-23 17:00:00,14.15,57.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2502231728,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-23 17:28:00,6,17,-15,2025-02-23 17:00:00,2025-02-23 17:00:00,14.15,57.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2502231728,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-23 19:01:00,6,19,-15,2025-02-23 19:00:00,2025-02-23 19:00:00,10.01,73.0,1.54,clear sky,0.0,0.0
-1057492321374091038-2502241731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-24 17:31:00,0,17,1,2025-02-24 17:00:00,2025-02-24 17:00:00,13.42,63.0,6.17,light rain,0.27,0.0
-1057492321374091038-2502241731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-24 17:31:00,0,17,2,2025-02-24 17:00:00,2025-02-24 17:00:00,13.42,63.0,6.17,light rain,0.27,0.0
-1057492321374091038-2502241731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-24 17:31:00,0,17,1,2025-02-24 17:00:00,2025-02-24 17:00:00,13.42,63.0,6.17,light rain,0.27,0.0
-1057492321374091038-2502241731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-24 18:46:00,0,18,2,2025-02-24 18:00:00,2025-02-24 18:00:00,11.16,82.0,3.13,light rain,0.21,0.0
-1057492321374091038-2502241731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-24 18:46:00,0,18,1,2025-02-24 18:00:00,2025-02-24 18:00:00,11.16,82.0,3.13,light rain,0.21,0.0
-1057492321374091038-2502241731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-24 18:57:00,0,18,1,2025-02-24 18:00:00,2025-02-24 18:00:00,11.27,80.0,4.63,overcast clouds,0.0,0.0
-1057492321374091038-2502251731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-25 17:31:00,1,17,4,2025-02-25 17:00:00,2025-02-25 17:00:00,11.66,73.0,2.57,light rain,0.15,0.0
-1057492321374091038-2502251731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-25 17:31:00,1,17,6,2025-02-25 17:00:00,2025-02-25 17:00:00,11.66,73.0,2.57,light rain,0.15,0.0
-1057492321374091038-2502251731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-25 17:31:00,1,17,3,2025-02-25 17:00:00,2025-02-25 17:00:00,11.66,73.0,2.57,light rain,0.15,0.0
-1057492321374091038-2502251731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-25 18:46:00,1,18,6,2025-02-25 18:00:00,2025-02-25 18:00:00,9.3,96.0,1.79,light rain,0.75,0.0
-1057492321374091038-2502251731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-25 18:46:00,1,18,3,2025-02-25 18:00:00,2025-02-25 18:00:00,9.3,96.0,1.79,light rain,0.75,0.0
-1057492321374091038-2502251731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-25 18:57:00,1,18,3,2025-02-25 18:00:00,2025-02-25 18:00:00,9.61,97.0,2.57,light rain,0.65,0.0
-1057492321374091038-2502261731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-26 17:31:00,2,17,39,2025-02-26 17:00:00,2025-02-26 17:00:00,10.2,60.0,3.6,few clouds,0.0,0.0
-1057492321374091038-2502261731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-26 17:31:00,2,17,43,2025-02-26 17:00:00,2025-02-26 17:00:00,10.2,60.0,3.6,few clouds,0.0,0.0
-1057492321374091038-2502261731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-26 17:31:00,2,17,41,2025-02-26 17:00:00,2025-02-26 17:00:00,10.2,60.0,3.6,few clouds,0.0,0.0
-1057492321374091038-2502261731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-26 18:46:00,2,18,43,2025-02-26 18:00:00,2025-02-26 18:00:00,8.46,79.0,1.79,overcast clouds,0.0,0.0
-1057492321374091038-2502261731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-26 18:46:00,2,18,41,2025-02-26 18:00:00,2025-02-26 18:00:00,8.46,79.0,1.79,overcast clouds,0.0,0.0
-1057492321374091038-2502261731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-26 18:57:00,2,18,41,2025-02-26 18:00:00,2025-02-26 18:00:00,8.36,80.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2502271731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-27 17:31:00,3,17,0,2025-02-27 17:00:00,2025-02-27 17:00:00,5.89,88.0,2.06,broken clouds,0.0,0.0
-1057492321374091038-2502271731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-27 17:31:00,3,17,2,2025-02-27 17:00:00,2025-02-27 17:00:00,5.89,88.0,2.06,broken clouds,0.0,0.0
-1057492321374091038-2502271731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-27 17:31:00,3,17,0,2025-02-27 17:00:00,2025-02-27 17:00:00,5.89,88.0,2.06,broken clouds,0.0,0.0
-1057492321374091038-2502271731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-27 18:46:00,3,18,2,2025-02-27 18:00:00,2025-02-27 18:00:00,8.33,68.0,2.24,broken clouds,0.0,0.0
-1057492321374091038-2502271731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-27 18:46:00,3,18,0,2025-02-27 18:00:00,2025-02-27 18:00:00,8.33,68.0,2.24,broken clouds,0.0,0.0
-1057492321374091038-2502271731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-27 18:57:00,3,18,0,2025-02-27 18:00:00,2025-02-27 18:00:00,8.64,70.0,2.24,clear sky,0.0,0.0
-1057492321374091038-2502281731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-28 17:31:00,4,17,4,2025-02-28 17:00:00,2025-02-28 17:00:00,6.63,82.0,3.09,broken clouds,0.0,0.0
-1057492321374091038-2502281731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-28 17:31:00,4,17,2,2025-02-28 17:00:00,2025-02-28 17:00:00,6.63,82.0,3.09,broken clouds,0.0,0.0
-1057492321374091038-2502281731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-28 17:31:00,4,17,4,2025-02-28 17:00:00,2025-02-28 17:00:00,6.63,82.0,3.09,broken clouds,0.0,0.0
-1057492321374091038-2502281731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-28 18:46:00,4,18,2,2025-02-28 18:00:00,2025-02-28 18:00:00,5.18,87.0,1.79,clear sky,0.0,0.0
-1057492321374091038-2502281731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-28 18:46:00,4,18,4,2025-02-28 18:00:00,2025-02-28 18:00:00,5.18,87.0,1.79,clear sky,0.0,0.0
-1057492321374091038-2502281731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-28 18:57:00,4,18,4,2025-02-28 18:00:00,2025-02-28 18:00:00,5.01,91.0,1.79,clear sky,0.0,0.0
-1057492321374091038-2503021731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-02 17:31:00,6,17,4,2025-03-02 17:00:00,2025-03-02 17:00:00,10.29,52.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2503021731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-02 17:31:00,6,17,2,2025-03-02 17:00:00,2025-03-02 17:00:00,10.29,52.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2503021731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-02 17:31:00,6,17,1,2025-03-02 17:00:00,2025-03-02 17:00:00,10.29,52.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2503021731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-02 18:46:00,6,18,2,2025-03-02 18:00:00,2025-03-02 18:00:00,8.55,52.0,1.79,clear sky,0.0,0.0
-1057492321374091038-2503021731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-02 18:46:00,6,18,1,2025-03-02 18:00:00,2025-03-02 18:00:00,8.55,52.0,1.79,clear sky,0.0,0.0
-1057492321374091038-2503021731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-02 18:57:00,6,18,1,2025-03-02 18:00:00,2025-03-02 18:00:00,8.85,52.0,3.6,clear sky,0.0,0.0
-1057492321374091038-2503031731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-03 17:31:00,0,17,11,2025-03-03 17:00:00,2025-03-03 17:00:00,11.92,40.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2503031731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-03 17:31:00,0,17,15,2025-03-03 17:00:00,2025-03-03 17:00:00,11.92,40.0,1.03,clear sky,0.0,0.0
